"","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55"
"k141_1837817.concoct_part_3",0,0,0,0,2.0441079705616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.5492714781455,13.3882738908416,1.00667030826823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872964070970527,0,0,0,0,0,0,0,0,0,0.342518170695544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92330158826793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0898425295623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38252030734699,0,0,0,4.98657725903041,0,0,0,0,0,0,0,0,0,0,0,0.641419050873357,0,2.56818784317936,0,4.43544661557702,1.18629084209956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60769384641818,0,0,0,0.799385921868748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_3158.concoct_part_0",0,0,0,0,0,0,116.383566996402,0,0,0,0,0,3.64993556973367,0,0.978922446624817,0,0,0,0,0,0,0,0,0,4.10008574871477,0,0,1.91261055583451,18.4556223182509,0,141.258870823861,0,0,0,59.8387210237768,0,0,0,0,0,0,0,0,6.18701741913751,8.91606800149065,92.0319359079558,63.0808891831065,4.15728965409454,0,117.2354789922,0,0,98.9063897425564,0,65.15419993106,91.4805520183238,2.33277917263537,0,0,95.3802006934288,0,0,1.56350697580026,0,0,13.8544338240965,34.3434124170365,0,0,0,19.0300868603883,9.00364599401729,0,0,49.6746336718934,0.826185159296461,0,31.5679985994885,43.1811474156613,0,0,7.37794932421991,0,15.7789337379907,0,0,80.2942208446501,0,0,10.0233158091207,1.94592579372816,158.335431204976,0,0,96.7879662884785,0.148242156198115,0,0,0,3.81860218573089,0,0,0,3.92010154576125,21.2603174256202,29.8732536630508,0,0,0,0,0,0,0,0,0,0,0,0,0.102132577636121,0,0,0,197.757487250362,164.354287274893,0,21.726363479578,0,165.911845598493,0,135.389588128053,8.88631902716739,0,0,0,0,0,0,0,200.734921251942,1.28211259347041,0,14.1679528843098,0,0,0,177.431618125711,0,0,0,0,0,0,0,155.311157364869,0,0,0,0,0,136.990701697993,0,0,0,0,0,0,0,0,0,189.420266766476,0,0,0,0,0,0,0,0,0,0,193.481962007779,0,0,0,11.8629084209956,174.534990185715,0,1.29336029815575,41.9296889864416,0,0,0,0,33.4675108055093,0,0,1.09915161276748,0,59.3248931385398,0,0,17.4034268809787,45.5213254264327,0,0,3.88449270271321,109.651257755128,4.79003081506713,0,0,0,0,186.349530197412,0,0,0,92.7740183633478,0,0,0,0,8.32677251164734,0,0,0,0,0,0,59.5510801304456,0,0,0,0,0,0,0,0,0,0,2.35132140476884,0,0,0,61.4201208094627,0,0,0,0,0,0,4.19853294586071
"k141_3158.concoct_part_1",0,0,0,0,0,0,116.698799061842,0,0,0,0,0,2.7448662339129,0,0.552135329108549,0,0,0,0,0,0,0,2.36607897482885,0,0,0,0,1.61813613888901,24.7933122614354,0,169.161494839605,0,0,0,50.4271411664225,0,0,0,0,0,0,0,0,12.2136826951193,13.4103265819285,102.10038842472,50.331421156243,4.68961867056418,0,94.7653344436069,0,0,89.6675464689826,0,73.4970083601064,82.2152982253037,7.89445456478072,1.52427952201284,0,91.4167374966583,0,0,0,1.01302108959217,0,10.6931529685533,43.7398250200746,0,0,0,19.3201514115174,27.9304768592551,0.984744616464965,1.24035169289717,48.4629864122785,0,0.861557714257313,24.4229181112549,32.1672251363305,0,0,4.16133728705438,0,5.33981428402969,0,0,82.8366054985312,0,0,1.61525323572699,1.09754800520239,88.5904752042098,0,0,104.963563738336,0.209030173897874,0,1.45454916173353,0,0,0,0,0,11.7921581473341,21.2154123909845,32.549627723347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.046887441988,175.32332897789,0,9.19063575323729,0,174.559317423111,0,134.639882239324,3.75907000923211,0,0,1.23959154273272,0.302940622126685,0,0,0,208.037133267006,0,0,14.4453764407594,0,3.24281861464532,0,171.615611093109,0,0,0,0,0,0,0,147.465910500449,0,0,0,0,0,104.047420779733,0.891124690492086,0,0,0,0,0,0,0,0,170.853482819332,0,0,0,0,0,0,0,0,0,0,150.264008348617,0,0,0,30.1093195942884,189.458640891928,0,1.82371421847641,30.4574739321073,0,2.60170443215429,0,0,37.453830660378,0,0,0.309973706062212,0,69.9533074541786,0,0,17.9447705934234,49.4341483245803,0,0,10.9547271299537,86.5184572663414,2.70169026120085,0,0,0,0,208.002953763625,0,0,0,70.9100582808366,0,0,0,0,12.9153637928115,0,0,0,0,0,0,71.0820312523893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.2847911168937,0,0,0,0,0,0,2.3680715237745
"k141_370748.concoct_part_0",0,0,0,3.61502354901094,13.1997395113731,0,0,0,0,0,0,0,0,0,0.263389570645933,0,0,7.83357943793318,0,0,0.637976053685829,0,0,0,0,51.6343733544742,0.163854475858717,0.257304179126257,4.3336868809735,0,0,1.71850244004303,0.224283761193659,0.240317750029048,3.03063508590467,0,0,0,0,0,0,0,0.488496854767607,0,0,0,0,0,0,0.674726448534248,0,0,0.653050887412999,4.01519530839455,0,0,0,1.45427871639933,0.659606380783967,0,0.879190479508727,0,0,0.483249623373587,6.15474535534898,0,0,0,0,0,0,0,1.87904267705796,0,0,2.22293967342786,3.69896244694534,0,0,0,0.100070851253096,0,4.31300296148719,0,0,1.28119829098242,1.09387444270488,0,0,0,1.04714435977244,4.99861634875199,0.857204037314982,0,0.114975007235552,0,0,2.77550128741773,0,0,0,0,0,1.05474531367267,0,4.38421031200921,3.36365181784359,0,0,8.81693597210898,0,0,0,4.3733014977853,26.80209314501,0,0,0,0.0274798640743094,13.1063562561318,0,0,0,0,4.12990820345265,0,0.689543869692392,0,2.23067989301183,0,0,0,1.67793881888942,0.591332354594744,0.289028418166926,1.27238032703639,6.06024891121151,0.874300684497004,0,1.03489838243542,0.548666852581022,3.22557187870285,0,0,6.34699775381671,0,0.827254544539703,0,0,0,0,0,0,0,0,0,1.37451927214025,0,0,0,0,0,0,0,5.96719007565579,0,0,71.1096775155113,275.327277303828,0,0,0,0,0,1.52270659863639,0,0,0,0,9.47276103480431,0,0,1.68739575122103,1.79010663775422,7.0220536938962,0,0,2.26195087892386,0,0,0,0,0,1.49022971026506,2.85598419491179,0,1.77443109426972,0,0.51656951447039,0,0.34482716450166,4.82890900671775,0.365611947404742,0,0,0,0.313860058528633,0,0,0,0,0,0.421338968966835,0.0828231230352583,0,1.72066676347944,0,0,0.661155242723882,0,0.347632812521082,1.12020367102161,0,0,0,0,2.05228376831561,13.1613129488868,0,0,0,0,0.439616322447748,0,0,15.4335476113918,1.4968793277525,0,0,0,6.4219666291854,0,3.98618719998145,0,0.167861482272314,0,2.10082849695937,1.78020811588302,0,0.514405002348999,0
"k141_370907.concoct_part_0",0,0,0,3.13646887152789,0,0,0,0,0,0,0,0,14.0588332773189,0,12.5687218359379,0,0,0,0,0,42.6211294241561,6.3685795219697,0,2.30623005526768,0,0,0.31275973814621,2.45566644626914,0,0,0,10.4370567301562,6.06482170085088,0,0.903870483737152,0,0,8.85962723317703,33.3809159955895,0,1.06567997583339,3.38444832425354,0,0,0,0,0,0,0,0,0,8.28462822464103,0,0,0,0,0,0,1.0491948106819,0,0,0,0,0,6.81801504126927,0,0,0,0,0.254711617437133,0,0,0,0,0,1.06076752943812,7.8449457480579,0,0,0,12.8932943834608,0,0,0,102.985369436603,0,0,0,0,0,4.99688205109055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64626202023826,0,0,0,0,0,0,0,7.1054035311522,4.88086026907447,0,0,17.7027562317551,4.8109534733327,0,0,0,0,0,0,0,0,14.3702247836022,0,0,2.7690746058273,0,0,8.27531123964947,0,0,0.948201596788575,0,3.2922968730042,0,0,0,0,0,0,23.6855215618514,0,27.0942794124197,0,0,0,0,0,0,27.0426313785063,0,0,0,0,0,0,0,0,0.825359809323209,0,0,0,0,0,0,0,36.8953239262048,0,0,0,0,0,0,0,0,0,3.22084246118468,0,0,2.18093892201852,0,1.66058975123242,0,0,0,0,0,1.0591218799951,13.6285088379355,9.28003739360006,0,0,16.2691644299041,0,21.8026804533106,7.68104496666889,5.23400549485279,0,0,0,0,0,0,0,0,0,0,14.7550576579557,0,1.02635906717377,4.45292529549281,0,67.3061432931867,17.134250223827,0,0,0,0,8.44891792577675,27.1300898266115,0,0,0,0,10.469211515526,0,0,0,0,0,0,0,0,0,4.37786681226381,0,3.26086963534718,0,1.60204086477296,0,0,0,0,0,0
"k141_2573303.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6761035048113,0,12.623888689162,0,0,18.7235218944381,0,9.60051807199482,0,0,0,3.70852946177057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5671944841198,0,0,0,0,0,15.3673480229331,31.3512080836818,0,0,0,0,0,0,0,0,0,8.88048115676797,0,0,0,0,0,0,33.1348670916861,0,0,0,10.9248706706143,0,14.0042605242549,0,0,0,0,0,4.59316731560289,0,0,0,0,0,0,0,0,0,0,0,3.44552374674696,0,0,7.49425815644937,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48635964432473,13.0252742697623,0,52.3388677077255,0,0,0,0,0,0,0,0,0,84.5271675702968,1.5876214494534,0,0,21.9188388417914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766052356663187,0,0,13.4820448362608,0,0,0,0,0,0,0,0,0,0,2.53334405432133,3.80314921574567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8876762062878,22.3756580332871,0,0,0,0,0,12.4201136494044,0,0,0,0,0,0,0,24.1112427374478,0,32.0860342147085,0,0,0,0,3.79155377641146,0,0,0,0,0,0,0,0
"k141_3674546.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24956937991894,0,0,10.7880515090291,0,0,0,0,0,0.59550877757734,0,0,0,0,0,0,0,0,5.25084878357782,0,0,0,0,0,0,0,2.61418278430316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85962403525528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9285273751953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03838856819418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42150205400171,0,2.61119278998069,0,0,6.79272138649677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224466387926336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742312955899161,0,0,0,0,2.41874703032839,0,0,0,0,0,0,0,0,30.1731238660582,0,0,0,0,0,1.29268296116571,0,7.55317805935373,0,0,2.57978715856532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888791867466295,0,0,0,0,0,0,0,0
"k141_3885.concoct_part_0",0,0,0,12.9484880983463,10.2329571615312,0,2.25659580073619,0,0,0,0,0,8.59851767135305,0,0,0,0,0,0,0,0,0,0,0.222712497881276,0,0,0,0,0.790504587409506,0,0,0.911914899347046,0,5.26034175661217,0,0,0,0,0,0,3.42184565377243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29400552127472,0,3.848939490168,0,0,0,5.29264608882526,3.43560769879498,0,0,3.09400648611834,20.329821842691,0,0,2.05652862832428,0,0,0,8.09669972919393,0,0,0,3.28569286332007,0,0,0,0,0,7.18318152540436,56.9623740204286,1.29855037211625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53916243957087,0,1.59944105746413,24.5424486400031,0,0,0,0,0,0,0,22.8150990379252,0,0,0,0,2.94242542325656,0,4.03936213442967,0,0,4.7578956065177,0,0,0,3.4179318880103,0,0,20.3231119924413,0,0,0,0,3.20198000491794,9.5688320940469,0,0,54.0442318404873,0,0,0,0,0,6.0359553458749,0,0,0,8.75288129805692,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51439399679194,0,0,0,3.36215852913507,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90969469646251,0,0,0,0,0,0,0,0,0.995560264078883,0,6.94038353601198,0,0,0,0,14.0209864301448,0,20.7568896307628,16.6558398716002,0,0,0,0,0,0,0,0,0,6.75933462696021,0,0.604308160706307,8.42584922184199,65.440964938252,0,0,0,0,0,0,0,0,0,0,15.7229330773697,83.9315667685788,0,11.1013432653772,14.4069085608175,0,6.73596714477582,0,0,7.17173845490148,22.2804426446873,7.03226656386669,0,0,8.03263636580926,7.44394060123511,2.82537058562724,0,1.46973540559053,0,0,62.3474751161403,0,33.7796036290229,0
"k141_4016.concoct_part_0",0,0,0,9.90683784461537,5.18108538608292,0,19.4232674676413,0,0,0,0,0,19.7360772069676,0,28.7821474805491,0,0,0,6.33207183923247,0,55.2915590456049,88.8446482886059,0,32.5883239818561,8.31380520414159,0,15.43565061267,47.9930842958643,33.3402605598006,2.20072612537156,0,29.8267835867959,83.104628749187,31.6942526497583,24.9809143546082,39.9873978469924,19.4692043379865,52.4699673968469,47.1199973478027,8.46025388741996,14.3057228928247,13.3626309216034,10.1239754479344,0,3.01320740972752,1.54226886866039,0,4.21489920938476,7.9913000260759,0,5.06890985021987,0,7.38235457596616,11.3473528746538,0,0,0,8.21988097992673,33.9683203138837,0,0,0,0,10.9257031487342,21.1212131953375,0,0,3.20258347462162,14.837348646821,68.184009097354,50.1638693269241,0,7.08048922004952,13.3775244522107,0,32.6677261182606,49.5580275840295,0,0,1.80811372756669,17.3457086636336,0,19.4468181125628,0,99.3538428875711,35.001042441098,2.06093408473997,0,46.5371849242706,0,11.8373485207048,5.13694595724812,9.69018535826121,0,15.1634530836399,0,0,0,0,0,0,0,0,34.4450103551845,0,19.9620324557863,6.49984566732863,0,7.92680599079116,21.9133181867477,0,2.53695247524149,3.11249518241979,0,16.8323240609889,0,0,0,24.5408470186202,48.7533781030461,0,6.95362555492608,0,1.03498026961036,41.771839022623,13.7671475697344,3.63761355396861,0,53.3749645855242,7.22451297588508,0,22.9592679972305,3.16135121998687,0,52.8212782333758,4.79450270043353,18.8986302413131,53.9097428563504,0,20.79807107494,20.6745157123358,8.83955999877327,10.0622635087512,0,4.78327072868197,0,36.3674267882596,16.5462977426139,66.3244077428733,0,0,0.246056962917632,3.8277562562565,0,0,18.6849131193158,0,0,5.67869020136429,4.42674255011619,0,0,4.4190496130122,0,19.2264638049885,0,0,0,5.78784240923406,0,0,2.81812887347176,9.71145169757448,0,65.9843118885283,0,0,0,0,12.2835861505508,0,52.075529060656,12.7166749029717,8.99382145040151,20.4464073289192,0,0,28.8482262574845,2.57640780504658,5.2114159787321,0,0.856911693403458,0,27.5990390814546,27.2630700359936,10.9919581641158,4.45753233391832,0,26.4724601290221,0,51.3245545236108,19.2987752437619,28.9311898885922,0,0,0,0,24.2820428394619,0,0,0,0,5.29220910232762,23.406662218823,12.0873458318989,20.2615848931732,0,11.0892009003446,42.352493981488,47.8061529913678,13.0992787531834,16.8843211785844,15.3265945033919,0,16.6791986628979,21.4232478968586,7.7332852922707,7.02901745791443,5.61640074326859,33.443528432567,14.4672539337885,0,1.24240071954726,0,0,7.58081925807231,15.793247596319,72.6348569801502,0,0,3.45697808514303,19.2217386822915,16.164916165521,0,89.1860209767941,0,0,6.70806710664485,0,11.6300894652622,0
"k141_1472856.concoct_part_0",0,0,0,42.0426953304579,14.0720127433399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6769511091764,0,11.5501705473354,0,0,2.66482264110082,0,0,4.84636104135067,0,0,4.75034344370125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2474761679745,0,0,0,14.7633007261381,0,0,10.8729137111745,0,0,0,0,0,0,0,17.0628287606314,0,0,0,0,0,0,9.90342220446488,0,0,16.3903586084401,0,0,0,0,13.3961086993919,0,0,0,2.94174853785306,0,0,0,0,0,0,0,0,8.9955650910787,0,9.34786074026979,4.41345317846339,0,0,9.59957321786981,0,0,0,13.9869020190007,0,0,0,0,131.831123407842,8.59843598701933,0,0,0,0,13.9036525725382,0,149.962588508715,0,0,0,0,0,0,0,12.9413831511884,0,36.090951990666,5.59246053143039,0,0,21.0572708385476,7.50267509598379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51449418108992,0,0,0,0,9.95715793156557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8736550259462,0,0,0,0,0,0,0,13.3555928988262,0,0,0,0,0,12.1688270679189,4.87154413323971,0,15.1335210512164,0,2.6433877247417,0,2.20568546020302,3.74401157457622,0,0,26.5673766369178,0,0,0,0,0,0,0,3.5934571802472,0.706370329075763,0,4.12733905500098,0,0,0,0,8.894527102299,0,0,0,0,0,0,5.30307282645526,0,0,14.0334206436095,0,0,0,0,4.77976932409451,0,0,0,0,0,0,46.6242360928504,0,17.1796038777282,0,0,0,0,0,0
"k141_2942332.concoct_part_0",0,0,0,2.27535740523288,1.90394895893448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1264100469436,0,0,0.680676469685167,18.260046691753,0.625097080004363,0,0,6.67020405235914,4.3997366253872,0,1.31142917898043,0,4.47159819906687,2.24953179528201,1.50012168327019,0,0.773099598287955,0,1.69107533179943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6479398824462,0,0,0,0,0,0,0,0,0,0,42.3148570594073,0,0,3.25242904591757,0,0,0,0,0,0,0,2.07854785145081,0,3.70077835284796,0,7.28887173804839,0,5.6801514731065,0,0,0,0,0,2.96746353159606,0,0,0,0,0,0,0,0,0,0,0,0,0.632384650629478,0,0,0,0.64941305013488,0,0,0,0,5.15462872548749,0,0,0,0.761036961507128,2.3267436641142,0,0,0,1.90167644422106,13.5444222749498,2.52958061194107,0,0,2.31664607667201,0,0,5.02207631263865,0,0,3.0016702669475,0,0,5.50299744911679,0,0,0,0,0,0,0,0,0.954594855447324,0,7.86223894777139,0,0,0,0,0,0,4.90453230084927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63564805114993,0,0,0,0,0,0,0,0,0,3.31485016398878,0,0,0.602339022366878,0,0,0,0,0,0.329289434994057,17.1371686695741,6.73222106428234,5.11892864510685,0,0,0,6.26703264543578,4.05253012183453,3.79701940288712,0,0,0,0,0,0,0,0,0,0,0.382288753484116,4.44186648124789,4.09515793004272,0,0,6.48488531001428,3.31468665150234,0,0,0,0,6.12928383990499,2.81165372908868,0,0,0,4.38923275705075,21.8353654724595,0,0,0,0,0,0,0,0,0,0,5.88634855214002,1.83991436206351,0,6.97322185130653,0,0,0,0,10.6845839624551,0
"k141_3308724.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04134311446455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5419149238784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_739324.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475121847396502,0,0,0,0,0,0,0,0,0,1.64558675108538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85668516430356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5943016560304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k141_2575146.concoct_part_0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6763308133347,0,0,0,0,0,0,3.52171015186798,0,0,0,0,0,0,0,0,3.62101422268645,3.62206168564114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35882275187073,0,0,0,0,0,0,0,0,0,0,0,8.01576053435566,0,0,0,0,0,6.47058766784274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65870295122734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47859937861252,0,0,0,19.577493482558,0,0,0,0,0,0,0,2.03783862846223,6.97570279160105,0,0,0,5.71901664642276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36588647421447,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03907413307895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19482748202115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0953878848186,0,0,0,0,0,0
