"","ContigID","Protein_Hit","Gene","Drug","Mechanism","Genus","Species","Family","PlasmidOrChr","Type","CARDLength","contigLength","AL0002_S124","AL0003_S134","AL0004_S144","CH0001_S154","CH0002_S83","CH0006_S93","CH0012_S103","CH0016_S114","CH0018_S125","CH0019_S135","CH0020_S145","CH0022_S155","CH0023_S84","CH0030_S94","CH0035_S104","CH0038_S115","CH0039_S126","CH0050_S136","CH0055_S146","DU0002_S32","DU0004_S42","DU0005_S52","DU0007_S62","DU0010_S72","DU0012_S82","DU0013_S11","DU0017_S22","DU0019_S112","DU0034_S123","DU0038_S133","DU0047_S143","DU0058_S153","DU0059_S163","DU0063_S92","DU0064_S102","DU0071_S113","DU0074_S29","DU0076_S26","DU0077_S3","DU0083_S1","DU0087_S4","DU0089_S14","DU0099_S24","IT103_S55","IT11_S34","IT148_S66","IT173_S76","IT197_S5","IT202_S15","IT222_S25","IT226_S35","IT230_S45","IT236_S56","IT254_S67","IT257_S77","IT261_S6","IT271_S16","IT309_S26","IT311_S36","IT315_S46","IT323_S57","IT337_S68","IT338_S78","IT339_S7","IT361_S17","IT381_S27","IT52_S44","IT85_S58","KL0002_S156","KL0003_S85","KL0004_S95","KL0006_S105","KL0007_S116","KL0008_S127","KL0009_S137","KL0010_S147","KL0011_S157","KL0012_S10","KL0013_S86","KL0014_S96","KL0016_S106","KL0017_S117","KL0018_S128","KL0019_S138","KL0020_S37","KL0021_S148","KL0022_S158","KL0023_S87","KL0024_S97","KL0025_S107","KL0026_S118","KL0027_S129","KL0028_S139","KL0029_S149","KL0031_S159","KL0035_S88","KL0036_S98","KL0037_S108","KL0039_S119","KL0040_S130","KL0041_S140","KL0042_S150","KL0043_S160","SBE0003_S40","SBE0004_S51","SBE0006_S62","SBE0007_S72","SBE0008_S1","SBE0009_S11","SBE0010_S21","SBE0011_S31","SBE0012_S41","SBE0015_S52","SBE0018_S63","SG0001_S89","SG0002_S99","SG0003_S109","SG0006_S120","SG0012_S131","SG0024_S141","SG0025_S151","SG0028_S161","SG0031_S90","TBE0001_S73","TBE0002_S2","TBE0003_S12","TBE0004_S22","TBE0005_S32","TBE0006_S42","TBE0007_S53","TBE0008_S64","TBE0009_S74","TBE0010_S3","TBE0011_S13","TBE0012_S23","TBE0013_S33","TBE0014_S43","TBE0015_S133","TBE0016_S142","TBS002_S63","TBS006_S66","TBS011_S40","TBS035_S33","TBS150_S43","TBS153_S71","TBS160_S28","TBS165_S41","TBS277_S78","TBS349_S69","TBS365_S81","TBS385_S73","TBS387_S47","TBS396_S4","TBS425_S56","TBS435_S44","TBS442_S70","TBS461_S37","TBS466_S7","TBS467_S17","TBS468_S59","TBS469_S60","TBS479_S75","TBS480_S80","TBS488_S21","TBS516_S25","TBS524_S49","TBS556_S34","TBS559_S20","TBS587_S9","TBS596_S14","TBS656_S45","TBS663_S5","TBS664_S8","TBS668_S51","TBS670_S12","TBS671_S67","TBS672_S48","TH0007_S20","TH0008_S30","TH0016_S54","TH0017_S65","TH0019_S75","TT0003_S100","TT0005_S110","TT0006_S121","TT0009_S132","TT0010_S142","TT0011_S152","TT0012_C1","TT0014_S162","TT0015_S91","TT0016_C1","TT0017_S101","TT0018_S111","TT0019_S122","TT0021_S48","TT0025_S1","TT0029_S64","TT0030_S59","TT0031_S69","TT0033_S79","TT0034_S8","TT0038_S18","TT0040_S47","TT0042_S28","TT0043_S38","TT0045_S49","TT0048_S60","TT0049_S70","TT0051_S80","TT0053_S9","TT0059_S19","TT0060_S29","TT0061_S39","TT0062_S50","TT0063_S61","TT0065_S71","TT0067_S81","TT0069_S10","TTS1106_S54","TTS1108_S15","TTS1111_S53","TTS1115_S50","TTS1116_S57","TTS1118_S65","TTS1120_S38","TTS1122_S79","TTS1123_S10","TTS1131_S31","TTS1134_S35","TTS1141_S18","TTS1146_S76","TTS1149_S46","TTS1160_S6","TTS1170_S27","TTS1188_S58","TTS1189_S61","TTS1194_S68","TTS1200_S77","TTS1203_S39","TTS1204_S2","TTS1205_S19","TTS1210_S64","TTS1212_S36","TTS1214_S16","TTS1223_S23","TTS1263_S30","TTS1272_S24","TTS1301_S13","TTS1320_S74","TTS1330_S55","SpeciesAMR"
"11","k141_1021484.concoct_part_0","WP_104671188","efrA","Multidrug","antibiotic efflux","Streptococcus","Streptococcus parasanguinis",NA,"Chromosome","Chromosome",575,1116,0,0,0,0,0,0,0,0.662220934843739,0,0,0,0,0.74320360890729,0,0.370165857954086,0,0,0,0,0,0,1.0340909556645,0,0.180595013075508,0,0,0.0557928718994631,0.0482282143793541,0.0537771940037556,0,0,0.220843323494516,0.228767098276652,0,0.272930767133587,0.621317616817785,0,0.120607509969596,0.582582668682738,0,0.142800638305363,0.796345452408985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758648332176847,0,0,0,0,0,0.0645305031516532,0,0,0,0,0.278283670790665,1.7367655952461,0,0,0,0,0.493324913831222,0.0509181716683711,0,0,0,0.113663515066011,0,0.104836020280076,0,1.26349481258781,1.44516004942057,0.168313260730626,0,0.836516850032219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310523681557759,0,0,0,0,0,0.0348337360019395,0,0,0,0.148360578837934,0,0,0,0.372384967699415,0.287194840081269,0,0,0,0,0,0,0,0,0,1.03722931713941,0,0,0.466064079818731,0,0,0.0549064555498029,0,0.0222150483066091,0.258111898347596,0,0,0,0,0,0,0,0,0.361123581601592,0,0.274110494383778,0,1.57538020977003,0,0,0,0,0,0,0,0,0,0,0,0.60865512589622,0.0866959738125102,0.0352283112478967,0,0,0,0.475289339848795,0,0,0,0,0,0,2.07261500175971,0,0,0,0,0,0,0,0.298196578621424,0,0,0,0.0691313627813315,0,0,0,0.609297255724615,0,0.322774579078218,0.441648708873825,0,0.207760329011864,0,0.233600983385721,0,0.311075520021751,0.365882263562865,0.170202512951796,0,0,0,0.23209551366926,0,0,0,0,0,0,0.444901813269507,0.802343569337304,0.149291718831653,0,0,0.484915819693022,0.514408657252129,0.209841041884687,0,0,0,0,0.25783966144911,0,0.111805313687628,0,0,0,0,0,0,0,0,0.5332525782734,0.410797916826976,0.667455553093805,0,0.157858506163781,0,0.0883150816907646,0,0.205850395732901,0,0,0,0,1.16945972355481,0,"Streptococcus parasanguinis - efrA (Multidrug)"
"12","k141_1024824.concoct_part_0","AAV85982","macB","MLS","antibiotic efflux","Haemophilus","Haemophilus parainfluenzae",NA,"Chromosome","Chromosome",644,1177,0,0,0,0.38098758910821,0.158375680094431,0,0,0,0,0,0,0,0,0,0.410045675506898,0,0,0,0,0,0,0,0,0.0433843077490969,0,0,0.015141944212622,0,0.0668472060827143,0,0,0.0233364584558489,0,0,0,0,0,0.0764765691357461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956500209769894,0,0,0,0,0,0,0,0,0,0,0.172835038720784,0.0939504619857458,0,0,0,0,0,0.0836958165215245,0,0,0.111939178473108,0,0,0,0,0.324931350738776,0,0,0,0.0934072003527339,0,0,0,0,0,0,0,0,0.153752090397722,0,0.0360363594655389,0.0983959607132211,0,0,0.0645736552464574,0,0,0,0,0,0,0,0,0.601424758587917,0,0,0,0,0,0.0496939192352272,0,1.26817365659722,0,0,0.150109092721143,0,0,0,0,0,0,0.284503908197322,0.0422991305049295,0,0,0,0.0686110093037983,0,0,0.476816970882503,0,0.122728714060159,0,0,0,1.51323036002418,0,0,0,0,0,0,0,0,0.59304019873721,0,0,0,0,0.0166035461490697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224195468822447,0,0,0.220853583459926,0,0,0,0,0.0648415110425586,0,0,0,0,0,0.0987153431909824,0,0,0.0681271836923178,0,0,0,0.0991834487278799,0.124483035327554,0,0,2.04215411470209,0,0,0,0,0,0,0,0,0,0,0.226727148889064,0.301510209956144,0,0,0,0.450553386327324,0,0,0,0,0,0,0.0534354128936419,0,0,0.0819217553350162,0,0,0,0,0.201123450946303,0,0.387932156111549,0,0,0,0,0.526796707436923,0,0.0293031880905452,0,0,0,0,0,0,"Haemophilus parainfluenzae - macB (MLS)"
"13","k141_1024944.concoct_part_0","AAV85982","macB","MLS","antibiotic efflux","Neisseria","Neisseria bacilliformis",NA,"Chromosome","Chromosome",644,2788,0,0,0,0.0269052760696513,0.0711966017028337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625465926530071,0,0,0,0,0,0,0,0,0,0,0,0,0.0901204777966373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552006460179461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670355312745416,0,0,0,0.477586569375218,0.00516451418008698,0,0.026109847910385,0,0,0,0.176230006642217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116435037825113,0,0,0.0596365643690508,0,0,0.0305243696912422,0,0,0,0,0.340609999349098,0,0,0,0,0,0,0,0,0,0.0373023316840711,0,0,0,0,0,0,0.12297189025021,0,0,0,0,0.00781401355952721,0.00267109011147054,0,0.0996408799142233,0,0.026023585592379,0,0,0.101897953120474,0,0.047094498061929,0,0,0,0,0,0,0,0,0,0,1.57210268330802,0,0,0.441651204691433,0,0,0,0.0965467774971035,0,0,0,0.808267777681399,0,0,0,0,0,0,0,0,0,0,0.00238338597950324,0,0.260106344041147,0,0,0,0,0,0,0,0,0,0,0,0.00401354295758636,0,0,0,0,0,0,0.00638071826192924,0.0240906569858313,0.0312713115146331,0,0,0,0,0,0,0,0,0,0,0,0.176558070654558,0,0,0,0.0167129163599751,0,0.150025875895574,0,0,0,0,0,0,0.0401237795101958,0,0,0,0,0,0,0,0.0145899608400626,0,0,0,0,0.628853444257764,0,0.0734397160143996,0,0,0,0,0,0,0,0,"Neisseria bacilliformis - macB (MLS)"
"14","k141_1025371.concoct_part_1","AAC73564","acrB","Multidrug","antibiotic efflux","Klebsiella","Klebsiella pneumoniae",NA,"Chromosome","Chromosome",1049,10000,0,0,0,0,0,0,0,0.372719584227172,0,0,0,0,0,0,0.0682504054193058,0,0,0,0.987160637467256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319149648930096,0.0909256565193213,0,0,0,0,0.0283092106552059,0,0,0,0,0,0,0,0,0,0,0,0,0.84651227451083,0,0,0,0,0,0,0,0,1.23655343604836,0,0,1.05466517993508,0,0,0.869599690500357,0,0,0,1.06861170385737,0,0.00659158232090068,1.10608000747715,0,0,0,0,0,0,0,0,0,1.07122123878262,0,0,0,0,0,0,0,0,0,0,0.0205636529168436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12640087590457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932393236921496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335847852413795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Klebsiella pneumoniae - acrB (Multidrug)"
"15","k141_1025371.concoct_part_3","AAC60780","rosB","Peptide antibiotic","antibiotic efflux","Klebsiella","Klebsiella pneumoniae",NA,"Chromosome","Chromosome",563,10000,0,0,0,0,0,0,0.00493251101159196,0.716491433644267,0,0,0,0,0,0,0.0756382552140578,0,0,0,1.2508823369723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139245510398743,0,0,0,0,0,0,0,0.319149648930096,0.0870892721249177,0,0,0,0.00131349799694162,0.0615629291174526,0,0,0,0,0,0,0.0425060094506436,0,0,0,0,0,1.15016563666357,0,0,0,0,0,0,0,0,1.31782186699656,0,0,1.02102403960347,0.00785604694821231,0,1.09497484287792,0,0,0,1.09630168739144,0,0,1.0599087434021,0,0,0,0.00990055329396904,0,0,0,0,0,1.04491058746417,0,0,0,0,0,0,0,0,0,0,0.0137416176128792,0,0,0,0,0,0,0,0.00166110136141303,0,0,0,0,0,0,0,0,0,0,0,0,1.05274912160257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08386291948498,0,0,0,0.00325420950512371,0,0,0,0,0,0,0,0,0,0,0,0,0.0067091569337467,0,0,0,0,0,0,0,0,0,0,0,0.0041823286865716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Klebsiella pneumoniae - rosB (Peptide antibiotic)"
"16","k141_102710.concoct_part_0","AAC74000","msbA","Nitroimidazole antibiotic","antibiotic efflux","Tannerella","Tannerella forsythia",NA,"Chromosome","Chromosome",582,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123829983271495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619494279220039,0.106107865590801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256624080353055,0,0,0,0,0,0,0,0.0127580795316613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140427143131644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56185227529073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94180754692279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911822318317288,0,0,0,0,0,0,0,0,0,0,1.38328926919728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307534886584116,0,0,0,0,0,0,0,0.324626237210715,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tannerella forsythia - msbA (Nitroimidazole antibiotic)"
"17","k141_1030242.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","","Unknown sp.",NA,"Chromosome","Chromosome",703,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172634796924607,0,0,0.142941410359267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448511493338257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34789005440811,0,0,0.0142693300302363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027008526000305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160102203323028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142185206595406,0,0.88298704292324,0,0,0.0121101705616401,0,0,0,0.090252274529685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477404919138949,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44061142836589,0,0.00554285291109145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52366438617078,0,0,0,0,0,0,0,0,0,0,1.35673897967325,0,0,0,0,0.0421014313788453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223145834636263,0,0.0339387868255628,0,0,0,0,0,0,"Unknown sp. - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"18","k141_1030754.concoct_part_0","AAO47226","Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin","Aminocoumarin antibiotic","antibiotic target alteration","Rothia","Rothia mucilaginosa",NA,"Chromosome","Chromosome",703,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293136725719309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137611933129948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151044450852598,0,0,0,0,0,0,0,0,0,0,0,0.0306911697383067,0,0,0,0,0,0,0,0,0,0,0,0.116933054377782,0,0,0,0,0,0.00979566545970895,0,0,0,0,0,0,0,0.212222653965045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205679592149613,0,0,0,0,0,0,0,0.23023389526308,0,0.0819983991196055,0,0,0,0,0.121602518945739,0,0,0,0,0,0,0,0,0,0,0,0.0260694908849541,0.0266809514919901,0,0,0,0,1.17053389409075,0,0,0,0,0,0.167282941494257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399882719585909,0,0,0,0,0.197134372695007,0,0,0,0,0,0,0,0,0.0399247102788657,0.0978042765404785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614113757882592,0,0,0,0,0,0,0.0193280210601474,0,0,0,0,0,0,0,0,"Rothia mucilaginosa - Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin (Aminocoumarin antibiotic)"
"19","k141_1037052.concoct_part_0","ANZ79240","tetA(60)","Tetracycline","antibiotic efflux","","Unknown sp.",NA,"Chromosome","Chromosome",579,1339,0,0,0,0,0.114695542488664,0,0,0,0,0,0,0,0,0,0.189867607737052,0,0,0,0,0,0,0.0793269825075275,0,0.0669516416663395,0,0,0.0511866457552799,0,0.0852589578039537,0,0,0.17069111735899,0.064753855092371,0,0.170163318206827,0,0,0.128526428287363,0.21024800527784,0,0.0395549651547783,0.135412616786492,0.13551021329974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119750897831608,0,0,0,0,0,0.160044478137123,0,0,0,0,0.184485155657856,0,0,0.31257657381134,0,0,0.25169275628616,0,0,0,0,0.023503227144495,0,0.065528493052843,0,0.0227132325101846,0,0,0,0.449292040680411,0,0,0,0.33394570002373,0,0.0803033318714658,0,0,0,0.174721350650974,0,0,0,0,0.132563527620658,0,0,0.0680824016316152,0,0,0.0279848557648394,0,0,0,0,0,0.921359817857826,0,0,0.0219785430349178,0.163069543131224,0,0,0,0,0.163452361258594,0,0,0,0.28831500728,0.129400330983521,0.150890440014241,0.139962756654088,0,0,0.208457968585634,0,0.0354460283913582,0.0832642797335508,0,0.576520296633086,0.131255343643595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02830261013671,0,0,0,0,0,0,0,1.1740246001808,0,0.105971254341234,0,0,0,0,0.0796942303712957,0,0,0,0,0.201382121399874,0,0,0.0556678695153421,0,0,0,0,0,0.0805430692057866,0.131831636981327,0,0.0295455048622601,0,0.105482197203162,0,0.0574185397676535,0,0,0,0,0,0.188892997686237,0,0,0,0,0,0,0.055634406294962,0,0.368788435611738,0,0,0,0.297373387658052,0,0.243609370850663,0,0,0,0,0,0.0458499155587666,0,0,0,0,0.0248260199335409,0,0,0,0.140651119296516,0,0,0,0.353913148242443,0,0.0457182652169568,0,0.144514711970128,0,0,0,0,0.263337017592918,0,"Unknown sp. - tetA(60) (Tetracycline)"
"20","k141_1038500.concoct_part_0","ANZ79241","tetB(60)","Tetracycline","antibiotic efflux","Enterobacter","Enterobacter hormaechei",NA,"Chromosome","Chromosome",579,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59836973093035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enterobacter hormaechei - tetB(60) (Tetracycline)"
"21","k141_1038586.concoct_part_0","BAA11237","emrY","Tetracycline","antibiotic efflux","Burkholderia","Burkholderia cenocepacia",NA,"Chromosome","Chromosome",512,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582105571107474,0,0,0,0,0.195209218161218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431118447438701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burkholderia cenocepacia - emrY (Tetracycline)"
"22","k141_104434.concoct_part_0","ABO11759","Acinetobacter baumannii AbaF","Fosfomycin","antibiotic efflux","Rothia","Rothia mucilaginosa",NA,"Chromosome","Chromosome",429,6438,0,0,0,0.0658362536537424,0.00430369030215234,0,0.0154558149178495,0.116739189937297,0,0,0,0,0.475091054815243,0,0.266802742374617,0,0,0,0,0,0.140420729068576,1.20364731513015,0,0.0575980091683314,0,0,0.0140408898055234,0.0556783229897854,0.492241334935984,0.0125904315597748,0,0.341464108663263,0.0178233349985407,0,0.0428292798765274,0.302924544992684,0,0.0825283055167811,0.0616557478737768,0,0.0427953762081511,0.0990382123505079,0.0254232129066032,0,0,0,0,0,0,0,0,0,0,0.0425846011747876,0,0,0.0941206903667479,0,0.0370866065026785,0,0.394737815131148,0,0,0.239343213909015,0.197779504397692,0,0,0,0.116263912329106,0.00738255712793274,0.116874111985549,0,0,0,0,0.0893644349653401,0.00747921691228585,0,0,0,0.0951761591997674,0,0.00483278591673635,0,0.929407563483211,0,0.012857444607201,0,1.61111915994146,0.369251492683471,0.0552296784469311,0.0163542603417417,0.160334593243376,0.483195188458394,0.0185153243821309,0,0,0,0,0,0,0,0,0.120176711375674,0,0.0223748348282145,0.0280422036856954,0,0,0.00509225306895938,0,0,0,0,0,0.569598637844364,0,0,0.0916464712708471,0.0808039942417923,0,0,0,0,0,0.197960221770403,0,0,0.749644239209692,0,0,0.633882324021447,0,0,0.406568800045748,0,0.00807499651615233,0.0306195854335183,0,0.0420288472174013,0,0.129688419817706,0.20667654968773,0,0,0,0.0864144360148441,0,0,0,0,0,0,0,0.346261022679116,0,0,0.218046758707408,0,0,0.199199870474138,0,0,0.0128705683014506,0.0153967766876323,0,0,0,0.040159920083611,0,0,0.0270748208218586,0,0,0.114441321981745,0,0.327299479377076,0,0,0.00835758944448441,0,0.0577438954190621,0,0,0.025777581229873,0,0,0.159861981017556,0.258477625972351,0,0,0,0,0.053012633359911,1.36765077252702,0,0.0213952025066559,0,0.306496669946926,0,0.111867505229261,0.174762798573426,0.0130097591372787,0,0,0,0.0710851012904794,0,0,0,0,0.147551048238569,0.00657109916737244,0.580660005220955,0.147483396285647,0.240502207596627,0,0,1.12918648994131,0.0960882340606141,0,0.26212676053765,0,0,0,0.0600050299381408,0.023368809638243,1.03100593873129,0,0.182221125141123,0.0636844011262234,0,0,0,0,0.000757557254586157,0.0651797162686392,0,0.854857201881749,0,0.0239364627344919,0.59439495343549,0.0506120712660506,0,0.0316630106859845,0,0,0,0,0.464226286151798,0,"Rothia mucilaginosa - Acinetobacter baumannii AbaF (Fosfomycin)"
"23","k141_1047260.concoct_part_0","AAA74437","MexB","Multidrug","antibiotic efflux","Prevotella","Prevotella jejuni",NA,"Chromosome","Chromosome",1046,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079146438942716,0,0,0,0,0.983316345266793,0,0,0,0,0.39691120161923,0.015940589906201,0,0,0,0,0,0,0.189923985162411,0,0,0,0.366201683012195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302026805635282,0.0336725941275913,0,0,0,0,0,0,0,1.13225973433715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199930998054959,0,0,0.262004686496665,0,0,0,0,0.0174308870020352,0.0412908559976498,0.0769907381573541,0,0.355325984071624,0,0,0,0,0,0.199794589821166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276684177716573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162275398042673,0,0,0,0,0,0,0,0.891176836425663,0,0,0,0,0.0348541877647734,0,0,0,0,0,0.103766830518722,0.316470970291723,0,0,0,0,0,0,0,0,0,0.134534716099446,0,0.0242690757574829,0,0,0,0,0,0,0,0,0,0.0383983126340863,0,0,0,0,0,0,0.257881305330429,0,"Prevotella jejuni - MexB (Multidrug)"
"24","k141_1049573.concoct_part_0","AAC74000","msbA","Nitroimidazole antibiotic","antibiotic efflux","Rothia","Rothia dentocariosa",NA,"Chromosome","Chromosome",582,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532450235554241,0,0,0,0,0,0,0.0632354276701728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268187479338727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269711996993929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120093887959095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163345110424791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113674755384145,0,0,0,0,0,0.0330762801205623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231839539908814,0.363664683622677,0,0,0,0,0,0,0,0,0,0.42515669830408,0,0,0,0,0.00955865561581049,0,0,0,0,0.145180891422569,0,0,0,0.0567499859398432,0,0,0,0,0,0,"Rothia dentocariosa - msbA (Nitroimidazole antibiotic)"
